time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.019835487498,-0.0778864928908,11.9659453924,6.19834004612,6.26892580384,0.0,0.0156610339397,-0.335509618075,2.97446042102,-0.124546652146,-0.0293414204707,0.0,478.90832045635176,478.74357255382694,478.65838626253645,479.45903528742303
1.3200000000000007,-0.0185460215718,-0.100081980812,12.1506425565,6.19037336889,6.26694293582,0.0,0.0275326175804,-0.405188805288,3.1814598764,-0.159251797991,-0.0417399293494,0.0,479.5120444164714,478.568881047474,479.626262451946,476.9673632994542
1.3800000000000008,-0.0165573102169,-0.1262976305,12.3439403311,6.18070165023,6.26404277271,0.0,0.039017275834,-0.469595156631,3.26145754418,-0.165390897781,-0.0667241718879,0.0,442.45999347046126,440.3965881051351,441.57692860116015,441.045228296593
1.4400000000000008,-0.0137962454205,-0.156675753583,12.5429980069,6.17038161163,6.26038979176,0.0,0.0534084194022,-0.544017371148,3.37332865036,-0.190413689177,-0.0512109169839,0.0,451.2833451274887,452.53118767177955,453.3744715113395,451.33090171453074
1.5000000000000009,-0.010169211388,-0.191392502412,12.7457133821,6.15852096697,6.25759907523,0.0,0.0677519798195,-0.614228575658,3.38366224504,-0.21896644234,-0.0384696266011,0.0,419.86667244650516,420.96921426248593,421.79351598431595,419.2784528151211
1.560000000000001,-0.00548311856563,-0.231274432558,12.9547611161,6.14502154934,6.25555191363,0.0,0.0886890110337,-0.716636919981,3.58373344436,-0.241087518759,-0.0265954510783,0.0,479.9858843747168,480.88579845869015,480.8959463165927,479.17053181848223
1.620000000000001,0.000417634507286,-0.277186817964,13.1726690412,6.13079134479,6.2541482592,0.0,0.10814548132,-0.815179540671,3.67929116375,-0.23031652251,-0.0176581439114,0.0,449.24779393670616,449.9718609313416,450.7124800753761,451.52688791476504
1.680000000000001,0.0075678397566,-0.329590873031,13.3981214502,6.117611522,6.25318151109,0.0,0.130290266702,-0.933015816375,3.83496819477,-0.204112878765,-0.0131877924813,0.0,469.3973397541562,469.7442480364682,469.5381401929525,471.5211321523366
1.740000000000001,0.0160143918979,-0.389059596853,13.6311254812,6.10544875552,6.25215739501,0.0,0.151340789807,-1.05044862614,3.93120828084,-0.200054462736,-0.02625194955,0.0,454.7576032188828,453.7099340329672,452.63297397606095,452.9200098347663
1.8000000000000012,0.0256668073802,-0.455358761983,13.8672992177,6.09350854412,6.25041882129,0.0,0.170551139409,-1.16056965134,3.94092779569,-0.196983676342,-0.0350720791898,0.0,427.59193344123116,426.8395178342016,426.5698746144474,426.7914832567457
1.8600000000000012,0.0367284673464,-0.529767399098,14.1106399534,6.08158855191,6.24776113514,0.0,0.198413150013,-1.32097923146,4.16920068991,-0.202258216952,-0.0783087659075,0.0,497.0810808142083,493.90089989614836,495.1048741537776,494.68238045086986
1.9200000000000013,0.0494586995556,-0.61363679529,14.3653966552,6.06984392961,6.24301102856,0.0,0.226430886487,-1.47583589104,4.32168368765,-0.185167622646,-0.0809446265829,0.0,475.2896432180419,475.08299022831704,474.94079551987784,476.2149523280724
1.9800000000000013,0.0637621648668,-0.705930556724,14.6240953768,6.05898292756,6.2378878578,0.0,0.250777425101,-1.60154693011,4.30132526381,-0.173802769675,-0.0962023926523,0.0,423.0379696844912,421.7153942583711,421.84935806052624,422.7960209732024
2.0400000000000014,0.0797902850888,-0.806781160012,14.885128545,6.04881248781,6.23180084506,0.0,0.284082613625,-1.76107351917,4.39895739051,-0.162073932262,-0.114826036424,0.0,461.98819640231585,460.50854652920646,461.0403221684207,461.9397032762112
2.1000000000000014,0.097911305652,-0.917244175879,15.151259803,6.03891319856,6.22522378189,0.0,0.3206022858,-1.92188988184,4.47133698515,-0.171557337124,-0.10083954555,0.0,454.75274189118784,455.86143487501715,455.45496660021047,454.6703809173914
2.1600000000000015,0.118258207317,-1.03716087091,15.4200952215,6.02863020125,6.21951792351,0.0,0.358154176409,-2.07621124427,4.48929865265,-0.171037936814,-0.0855656753466,0.0,438.0596860811937,439.3201673310177,439.80303483666245,439.8175323843222
2.2200000000000015,0.141003582298,-1.16669027643,15.6905688973,6.01839007791,6.21459708338,0.0,0.400480487089,-2.2423138229,4.525825558,-0.169941359444,-0.0757222915099,0.0,446.47063983736615,447.26767124513,446.20505198863646,446.26676964901446
2.2800000000000016,0.166125024919,-1.3054118566,15.9596172109,6.00801546635,6.21070030344,0.0,0.437232757394,-2.38257774354,4.44233005527,-0.179618919807,-0.0492453135814,0.0,405.3816819240555,407.75045798185516,408.22326378730054,407.3268330324639
2.3400000000000016,0.193795332821,-1.45378860586,16.2273769963,5.99723304195,6.20807765064,0.0,0.485345192047,-2.56423495088,4.48223916521,-0.179883698627,-0.034465370201,0.0,448.78013011508716,449.9772489007308,449.76088452356805,449.70865581820914
2.4000000000000017,0.224707799321,-1.61443056229,16.5013605221,5.98653427903,6.20552587095,0.0,0.54524549044,-2.79143800205,4.64910898078,-0.175346788763,-0.0680517353798,0.0,491.09101480417536,488.59200417266715,491.4834508682688,491.79228551548636
2.4600000000000017,0.258771723919,-1.78703975371,16.7790476216,5.9757536388,6.20110460338,0.0,0.59056470703,-2.96307607755,4.60668444255,-0.190149449098,-0.0884038081651,0.0,427.33784137617573,425.5944772780064,427.74185822949187,426.44624602432765
2.520000000000002,0.295765324675,-1.97061819884,17.0556255702,5.96417582142,6.19622261711,0.0,0.64298913324,-3.15714835492,4.61180842793,-0.199276196885,-0.0700934343722,0.0,443.18903078969385,444.68617840285765,444.4476372211069,443.6623920284443
2.580000000000002,0.33586047748,-2.16558803592,17.331010172,5.95234959835,6.19220678719,0.0,0.693846595611,-3.34280911368,4.56711486228,-0.193085066109,-0.0612581378031,0.0,429.3373851599253,430.08294659752096,427.7908665753015,428.2781858649614
2.640000000000002,0.379399118099,-2.37305822208,17.606974622,5.94054274873,6.18852640458,0.0,0.757744093212,-3.57381172958,4.63050397168,-0.205428292318,-0.0615032825408,0.0,466.298665035992,466.27701603583984,466.50996717103925,465.5089230857187
2.700000000000002,0.427081614183,-2.59546349233,17.8889480263,5.92898182321,6.18466373261,0.0,0.831982667013,-3.84063471335,4.7669098571,-0.174959358299,-0.0708524612329,0.0,492.28915646111653,491.5941460209432,490.070137966034,492.29677378861663
2.760000000000002,0.47871100698,-2.83204529058,18.1733651687,5.91822190197,6.18040044522,0.0,0.889330134802,-4.04627597066,4.71302617093,-0.189929874748,-0.0714623266262,0.0,434.0929870392433,434.03779377118565,433.2534014169595,431.960300346257
2.820000000000002,0.533822791494,-3.08105258244,18.4541847231,5.90737003063,6.17602582163,0.0,0.94806282385,-4.25485072221,4.64698677234,-0.167100400628,-0.0759745085843,0.0,431.1350268124678,430.749227068259,429.4087608802873,431.30812018975297
2.880000000000002,0.592906910273,-3.3440380424,18.7341690865,5.89754379627,6.17098538637,0.0,1.02178390546,-4.51206101871,4.68455798643,-0.157834788207,-0.109328199797,0.0,468.2498889995133,465.6414952211201,467.0146282425156,467.7127253557627
2.940000000000002,0.656343156552,-3.62206459183,19.0148390804,5.88814210021,6.16421590724,0.0,1.09330096063,-4.75619710197,4.67008057024,-0.154510222348,-0.120932677924,0.0,453.2582076577986,452.31328097574874,452.5870252806532,452.8318221071114
3.000000000000002,0.724315703098,-3.91530060508,19.2954330929,5.87905318239,6.15684877322,0.0,1.1730589595,-5.01898107566,4.68179602864,-0.146031608695,-0.126771558027,0.0,463.92987123000785,463.4580964268592,463.7138611146386,464.3589575327924
3.0600000000000023,0.796543699645,-4.222419922,19.5717937631,5.87006983113,6.14959101995,0.0,1.2350827868,-5.21912391896,4.52993904768,-0.158360805466,-0.111339397582,0.0,408.58885289370954,409.9479692063767,409.47215633538633,408.35019224719355
3.1200000000000023,0.873642677312,-4.54481575701,19.8460273382,5.86030387074,6.14270908847,0.0,1.33543340206,-5.52797896761,4.6093255353,-0.173463504212,-0.12243728984,0.0,490.29621017299746,489.46034561826116,489.86567590818385,488.7183145007426
